#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTC70000;This is below me;C'est au-dessous de mon niveau.;;;Está por debajo de mi nivel.;;;;;;;;;x
EVTDESCtourney.32;[From.GetTitledFirstName] [From.GetOnlyDynastyName] has been declared the winner, defeating you and eliminating you from the tourney.;[From.GetTitledFirstName] [From.GetOnlyDynastyName] a été déclaré vainqueur, vous ayant défait et éliminé du tournoi. ;;;;;;;;;;;;x
EVTOPTAtourney.32;There is always next time;La prochaine fois !;;;;;;;;;;;;x
EVTDESCtourney.33;[From.GetTitledFirstName] [From.GetOnlyDynastyName] and [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] were the next to joust in the lists. After many tilts and broken lances [FromFrom.GetTitledFirstName] was eventually unhorsed, leaving [From.GetTitledFirstName] to be declared the winner.;[From.GetTitledFirstName] [From.GetOnlyDynastyName] et [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] étaient les prochains à se rencontrer dans les lices. Après avoir brisé de nombreuses lances, [FromFrom.GetTitledFirstName] a fini par être démonté et [From.GetTitledFirstName] a été déclaré vainqueur.;;;;;;;;;;;;x
EVTOPTAtourney.33;Well done, a fine joust!;Une belle joute !;;;;;;;;;;;;x
EVTDESCtourney.34;After many tilts over several days only two knights remained undefeated. [From.GetTitledFirstName] [From.GetOnlyDynastyName] and [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] faced eachother in the final joust, and after many tilts of finely executed jousting [FromFrom.GetTitledFirstName] was unhorsed, leaving [From.GetTitledFirstName] [From.GetOnlyDynastyName] to be declared the winner of the tourney.;Après de très nombreuses joutes, seuls deux chevaliers sont restés invaincus. [From.GetTitledFirstName] [From.GetOnlyDynastyName] et [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] se sont rencontrés lors de la dernière joute et après de nombreuses et belles charges [FromFrom.GetTitledFirstName] a été démonté et [From.GetTitledFirstName] [From.GetOnlyDynastyName] a été déclaré vainqueur du tournoi.;;;;;;;;;;;;x
EVTOPTAtourney.34;A worthy champion;Un digne champion.;;;;;;;;;;;;x
TOOLTIPtourney.29;The Tourney comes to an end;La tournoi prend fin.;;;;;;;;;;;;x
EVTOPTBtourney.9;I will watch every tilt!;Je vais aller voir toutes les joutes !;;;;;;;;;;;;x
EVTOPTBtourney.13;Maybe some coin can persuade [From.GetHerHim] to fall?;Peut-être que quelques pièces pourraient le(a) persuader de tomber ?;;;;;;;;;;;;x
TOOLTIPtourney.40;[From.GetTitledFirstName] will be offered a bribe to lose the joust;[From.GetTitledFirstName] va se voir proposer de l'argent pour perdre la joute.;;;;;;;;;;;;x
EVTDESCtourney.40;You have been drawn against [From.GetTitledFirstName] [From.GetOnlyDynastyName] in the next joust, and [From.GetSheHe] is desperate to win it seems. [From.GetSheHeCap] has offered you a fine purse of coin to throw the tilt and let [From.GetHerHim] win.;Vous avez été désigné pour affronter [From.GetTitledFirstName] [From.GetOnlyDynastyName] lors de la prochaine joute et [From.GetSheHe] semble avoir peu d'espoir de gagner. [From.GetSheHeCap] vous a offert une belle bourse pour perdre la joute et le laisser gagner.;;;;;;;;;;;;x
EVTOPTAtourney.40;A fair deal, I shall fall at the first tilt;Une belle affaire, je vais tomebr lors de la première charge. ;;;;;;;;;;;;x
EVTOPTBtourney.40;This is dishonourable bribery!;Quelle ignoble pratique !;;;;;;;;;;;;x
TOOLTIPtourney.41;You purposely lose the joust against [From.GetTitledFirstName];Vous perdez délibérement la joute contre [From.GetTitledFirstName];;;;;;;;;;;;x
TOOLTIPtourney.42;The joust proceeds fairly;La joute se déroule normalement.;;;;;;;;;;;;x
EVTDESCtourney.41;When [From.GetSheHe] heard of your bribe, [From.GetTitledFirstName] feigned disgust and reluctance at first, but this was clearly a face saving act. [From.GetSheHeCap] eventually accepted your coin, and will now throw the joust at the first tilt.;Lorsqu'[From.GetSheHe] a entendu parlé de votre offre, [From.GetTitledFirstName] a d'abord feint d'être dégouté et de vouloir refusé, mais il s'agissait clairement d'un jeu pour sauver la face. [From.GetSheHeCap] a fini par accepter votre argent et va perdre la joute lors de la première charge.;;;;;;;;;;;;x
EVTOPTAtourney.41;Everyone wins;Tout le monde gagne.;;;;;;;;;;;;x
EVTDESCtourney.42;[From.GetTitledFirstName] was outraged at your attempted bribe, [From.GetSheHe] called it a slight on [From.GetHerHis] honour and rejected it out of hand. [From.GetSheHeCap] vows to beat you on lists fairly. ;[From.GetTitledFirstName] a été choqué par votre tentative de corruption, [From.GetSheHe] a refusé d'entacher son honneur et à rejeter votre offre. [From.GetSheHeCap] veut désormais vous battre sur la lice.;;;;;;;;;;;;x
EVTOPTAtourney.42;[From.GetSheHeCap] values honour too much;[From.GetSheHeCap] fait bien trop de cas de son honneur.;;;;;;;;;;;;x
EVTDESCtourney.43;[From.GetTitledFirstName] [From.GetOnlyDynastyName]'s aim is poor, but you casually shift your body in the way so you catch a mild blow from it. You throw yourself from the horse, adding some theatrics to make it look convincing, and in doing so losing the joust.;Le coup porté par [From.GetTitledFirstName] [From.GetOnlyDynastyName] est très faible et mal ajusté mais vous parvenez à vous positionner de façon à le recevoir sur votre pectoral. Vous sautez de cheval tout en ajoutant un peu de comédie pour que le coup paraisse convaincant. Vous avez perdu la joute.;;;;;;;;;;;;x
EVTOPTAtourney.43;A well earned purse;Une bourse bien gagnée.;;;;;;;;;;;;x
EVTDESCtourney.44;You casually aim your lance in [From.GetTitledFirstName] [From.GetOnlyDynastyName]'s general direction, sure of a strike in any case. [From.GetTitledFirstName] duly gets in the way and takes a mild blow, theatrically falling from [From.GetHerHis] horse to make a convincing show of it.;Vous tendez votre lance comme vous le pouvez en direction de [From.GetTitledFirstName] [From.GetOnlyDynastyName], sûr que vous allez le toucher. [From.GetTitledFirstName] parvient à se positionner de façon à prendre le coup puis chute en ajoutant assez de comédié pour que l'affaire pariasse convaincante.;;;;;;;;;;;;x
EVTOPTAtourney.44;A win is a win;Une victoire est une victoire.;;;;;;;;;;;;x
EVTDESCtourney.45;Whilst perparing for the tourney a young peasant boy has taken to helping with your horse and armour. You're not quite sure where he came from and how he came to start helping you, but he seems an earnest lad and eager to help. Perhaps he would make a good squire?;Alors que vous vous prépariez pour le tournoi, un jeune paysan vous a proposé de vous aider avec votre armure et votre monture. Vous ne savez pas trop d'où il vient et pourquoi il veut vous aider. Peut-être qu'il pourrait faire un bon écuyer ?;;;;;;;;;;;;x
EVTOPTAtourney.45;Yes, I'll take him on;Oui, je vais le prendre.;;;;;;;;;;;;x
EVTOPTBtourney.45;I won't have some common urchin helping me, be gone!;Je ne vais pas prendre un gamin du commun comme écuyer, déguerpis !;;;;;;;;;;;;x
EVTDESCtourney.46;I've been helping [Root.Guardian.GetTitledFirstName] in the tourney as [Root.Guardian.GetHerHis] squire, and at the end of the days jousting me and some other squires found a lot of wine! We shared it with some serving girls and had a great time, but the next morning has come and now I feel terrible.;J'ai aidé [Root.Guardian.GetTitledFirstName] au tournoi en qualité d'écuyer. Hier soir, après les joutes, j'ai trouvé, avec d'autres écuyers, plusieurs bouteilles de vin ! Nous l'avons partagé avec quelques servantes et nous avons passé du bon temps. Mais ce matin je me sens très mal.;;;;;;;;;;;;x
EVTOPTAtourney.46;I hope [Root.Guardian.GetTitledFirstName] wont be mad;J'espère que [Root.Guardian.GetTitledFirstName] ne sera pas en colère.;;;;;;;;;;;;x
TOOLTIPtourney.47;[Root.Guardian.GetTitledFirstName] reacts to your hungover state;[Root.Guardian.GetTitledFirstName] réagit à votre gueule de bois.;;;;;;;;;;;;x
EVTDESCtourney.47;The days jousting is about to begin, and you realise your squire [From.GetTitledFirstName] is horribly hungover. You learn that [From.GetSheHe] and some other squires found a cask of wine and shared it with some serving girls, and got very drunk. His support as a squire in the lists will surely suffer.;La journée de joute est sur le point de commencer et vous réalisez que votre écuyer [From.GetTitledFirstName] a une terrible gueule de bois. Vous apprenez qu'[From.GetSheHe] a découvert, avec d'autres ecuyers, quelques bouteilles de vin qu'ils ont partagé avec de jeunes servantes. [From.GetSheHeCap] risque d'avoir du mal à vous aider dans les lices.;;;;;;;;;;;;x
EVTOPTAtourney.47;Ha! The young lad is growing up!;Ha ! Ce petit jeune est entrain de grandir !;;;;;;;;;;;;x
EVTOPTBtourney.47;I shall lecture him about his duty as a squire;Je vais le sermonner sur ses devoirs en tant qu'ecuyer.;;;;;;;;;;;;x
EVTOPTCtourney.47;Right, he has earned a good beating!;Bien, il a mérité une vonne taloche !;;;;;;;;;;;;x
EVTDESCtourney.48;Whilst preparing for the tourney you and your squire have been training hard. You have been instructing him in the art of wielding a lance and riding a horse. There have also been intense sparring sessions, and he has been made to understand what his duties in the lists are.;Lors de la préparation pour le tournoi, vous et votre écuyer vous êtes durement entrainés. Vous lui avez appris à manier la lance et à monter un cheval. Vous l'avez aussi entrainé au combat et il semble avoir compris ce qu'il doit faire dans les lices.;;;;;;;;;;;;x
EVTOPTAtourney.48;He seems ready to assist me in the lists;Il semble prêt à m'aider dans les lices.;;;;;;;;;;;;x
EVTDESCtourney.49;Whilst preparing for the tourney, [From.GetTitledFirstName] has found time to fit in training for you. [From.GetSheHeCap] has been instructing you in the proper use of a lance, and has been given you intense sparring sessions. Your duties as a squire in the lists have also been made absolutely clear.;Lors de la préparation pour le tournoi, [From.GetTitledFirstName] a trouvé du temps pour vous entrainer. [From.GetSheHeCap] vous a instruit dans l'art du combat et de la lance. Vos devoirs dans les lices en tant qu'écuyer sont désormais tout à fait clairs.;;;;;;;;;;;;x
EVTOPTAtourney.49;I am a good squire!;Je suis un bon écuyer !;;;;;;;;;;;;x
