EVTDESCCLASS.5;Your child has decided to take an adventurer class, and will pursue the path of the mage. Do you approve?;;;;;;;;;;;;x
EVTDESCCLASS.6;Your skills improve, and after much training, you are now a novice fighter.;;;;;;;;;;;;x
EVTDESCCLASS.7;Your skills improve, and after much training, you are now a trained fighter.;;;;;;;;;;;;x
EVTDESCCLASS.8;Your skills improve, and after much training, you are now a novice priest.;;;;;;;;;;;;x
EVTDESCCLASS.9;Your skills improve, and after much training, you are now a trained priest.;;;;;;;;;;;;x
EVTDESCCLASS.10;Your skills improve, and after much training, you are now a novice rogue.;;;;;;;;;;;;x
EVTDESCCLASS.11;Your skills improve, and after much training, you are now a trained rogue.;;;;;;;;;;;;x
EVTDESCCLASS.12;Your skills improve, and after much training, you are now a novice ranger.;;;;;;;;;;;;x
EVTDESCCLASS.13;Your skills improve, and after much training, you are now a trained ranger.;;;;;;;;;;;;x
EVTDESCCLASS.14;Your skills improve, and after much training, you are now a novice bard.;;;;;;;;;;;;x
EVTDESCCLASS.15;Your skills improve, and after much training, you are now a trained bard.;;;;;;;;;;;;x
EVTDESCCLASS.16;No matter how much you study, you are unfortunately just not smart enough to master anything except amateur-level spells - small cantrips and illusions are the best you can manage!;;;;;;;;;;;;x
EVTDESCCLASS.17;After long years of study, you have mastered novice-level spells.;;;;;;;;;;;;x
EVTDESCCLASS.18;After long years of study, you have become a trained mage.;;;;;;;;;;;;x
EVTDESCCLASS.19;You can choose an adventuring class. This will allow you to go on quests and gain prestige, wealth, and added powers - but it is also a very risky lifestyle. To choose a mage class, you need to be highly intelligent.;;;;;;;;;;;;x
EVTDESCCOMBATMAGIC.0;You have a prepared lightning storm spell, and as the armies engage, you hurl it at the enemy. You watch in awe as your power is unleashed, lightning crashes amongst the enemy ranks, and your men cheer!;;;;;;;;;;;;x
EVTDESCCOMBATMAGIC.1;The enemy mage has unleashed a lightning storm upon your troops! Though it is tearing through your men, it is quickly over and dissipates - you were lucky, had the mage been more skilled, it could have been a disaster!;;;;;;;;;;;;x
EVTDESCCOMBATMAGIC.2;The enemy mage has unleashed a lightning storm upon your troops! It is tearing through your ranks, but a few moments later it dissipates, and their lines reform. That was an impressive display of power!;;;;;;;;;;;;x
EVTDESCCOMBATMAGIC.3;The enemy mage has unleashed a lightning storm upon your troops! It is tearing through your ranks, the sound is deafening, and your men drop to the ground in fear. That was an incredible display of magical power!;;;;;;;;;;;;x
EVTDESCCOMBATMAGIC.4;The enemy mage has unleashed a lightning storm upon your troops! It is like nothing you have ever seen before - alike the fury of a god! You must be facing a mage of legendary skill to unleash such destruction upon you!;;;;;;;;;;;;x
EVTDESCCOMBATMAGIC.5;A massive lightning storm comes down upon the enemy army, one of your spellcasters must have unleashed it! Your men cheer to see the enemy scream and fall, and you let out a shout of exhultation yourself while turning to salute the mighty spellcaster.;;;;;;;;;;;;x
EVTDESCCOMBATMAGIC.6;Your lightning storm comes down upon the enemy army and you exult to see the destruction your power has unleashed! Your men cheer to see the enemy scream and fall, and you let out a shout of exhultation yourself as lightning crackles from your fingertips.;;;;;;;;;;;;x
EVTDESCCOURTMAGE.0;If you have a court mage in your realm you can transfer gold and piety to him and tell him/her to focus on certain spells.;;;;;;;;;;;;x
EVTDESCCOURTMAGE.1;No matter how skilled, your court mage cannot cast spells without regency or gold to pay the cost for spellcasting. You can transfer some of yours to him from to allow him to perform his duties.;;;;;;;;;;;;x
EVTDESCCOURTMAGE.2;You can tell your court mage what spells he or she should be working on to protect and strengthen your realm.;;;;;;;;;;;;x
EVTDESCCRAFTING.0;Using gold it is possible to craft powerful magical tools to aid you. What do you wish to craft?;;;;;;;;;;;;x
EVTDESCCRAFTING.1;Using gold it is possible to craft powerful magical tools to aid you. What do you wish to craft?;;;;;;;;;;;;x
EVTDESCCRAFTING.2;Depending on your class level and amount of gold, these are the swords you can forge at the moment. Note: Only legendary priests can forge Holy Avengers.;;;;;;;;;;;;x
EVTDESCCRAFTING.3;Depending on your class level and amount of gold, these are the swords you can forge at the moment. Note: Only legendary priests can forge Holy Avengers.;;;;;;;;;;;;x
EVTDESCCRAFTING.4;Depending on your class level and amount of gold, these are the amulets you can forge at the moment.;;;;;;;;;;;;x
EVTDESCCRAFTING.5;A potion can be crafted which will last you throughout your lifetime, but not be passed on to your successors. These are the potions you can craft with your level and gold.;;;;;;;;;;;;x
EVTDESCCRAFTING.6;These are the rings which you can craft based on your current level and available gold.;;;;;;;;;;;;x
EVTDESCCRAFTING.7;These are the rings which you can craft based on your current level and available gold.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.0;You hold in your hands a glittering blade which shall neither break nor bend under any normal combat conditions, and capable of penetrating through the strongest armor.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.1;You hold in your hands a shining blade which glows with a dim blue flame. It is both light and impossible sharp.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.2;You hold in your hands a shining blade which glows with a bright blue flame. It is both light and impossible sharp.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.3;You hold in your hands a shining blade which glows with a fiery aura of power. It will slice through steel like it was mere leather armor.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.4;You hold in your hands a sword which is sure to go down in legend - a masterful work, it hums with an aura of power, and shines bright blue when unsheathed.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.5;You have created a legendary Holy Avenger Sword. Reserved for the champions of your faith, it has the power to slice through almost anything and it's divine power has been known to inspire entire armies when their leader wields it in battle.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.6;You have created an amulet of protection +1. It will protect both your person, and for short periods of time its range can be extended on the battlefield to deflect hostile arrows from your forces.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.7;You have created an amulet of protection +3. It will protect your person, and for short periods of time its range can be extended on the battlefield to deflect hostile arrows from your forces.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.8;You have created an amulet of protection +5. It will protect your person, and for short periods of time its range can be extended on the battlefield to deflect hostile arrows from your forces.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.9;You have created a healing potion, which can cure all wounds and deformities. Once spent, however, it will disappear.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.10;You have created a potion of beauty. If you take a small sip once per year, it will greatly increase your level of attraction from the opposite sex.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.11;You have created an elixir of eternal youth. The power of the potion is tied to your own essence, and it cannot be used by anyone but yourself.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.12;You have created a ring of persuasion. Using a subtle combination of charm magic and increased sensitivity to the flow of a conversation, it is a powerful tool in all negotiations.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.13;You have created a ring of invisibility. Obviously, this will have huge benefits for your intrigues.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.14;You have created a ring of speed. Not only can it make you move with uncanny speed, during times of war its influence can be extended to an entire army making them all move 10% faster.;;;;;;;;;;;;x
EVTDESCCRAFTINGDONE.15;You have created a ring of command. During battles, its influence can be extended to your entire army, making them both attack and defend with more courage.;;;;;;;;;;;;x
EVTDESCEMPEROR.0;The Iron Throne has stood empty since the fall of the Roeles. With them gone, the throne must go to the Avans. Is it time to press the claim once again to the Chancellor?;;;;;;;;;;;;x
EVTDESCEMPEROR.1;A message arrives from the Prince of Avanil. He urges you to recognize his rightful claim to the throne, and end the division and bloodshed which threatens all of Anuire.;;;;;;;;;;;;x
EVTDESCEMPEROR.2;A bard from Avanil arrives in your court, telling you that the Prince is pressing his rightful claim to the throne. He urges you to support him and end the division and strife once and for all.;;;;;;;;;;;;x
EVTDESCEMPEROR.3;The Chamberlain sends greetings, but advises you that you are not yet powerful or respected enough to be Emperor. If you gather more vassal dukes, he may reconsider.;;;;;;;;;;;;x
EVTDESCEMPEROR.4;The Chamberlain sends greetings, and advises you that he too wishes for the division to end. He will place the Imperial Crown on your head, if you promise to uphold the honor and dignity of the Empire.;;;;;;;;;;;;x
EVTDESCEMPEROR.5;This ruler has accepted your claim to the Throne, and will support you with their armies.;;;;;;;;;;;;x
EVTDESCEMPEROR.6;Word reaches your court that the Avans have been proclaimed the rightful heirs of the Anuirean Empire. These tidings surely mean war for any who would oppose them.;;;;;;;;;;;;x
EVTDESCEMPEROR.7;The Iron Throne has stood empty since the fall of the Roeles. With them gone, the throne must go to the Boeruines. Is it time to press the claim once again to the Chancellor?;;;;;;;;;;;;x
EVTDESCEMPEROR.8;A message arrives from the ArchDuke of Boeruine. He urges you to recognize his rightful claim to the throne, and end the division and bloodshed which threatens all of Anuire.;;;;;;;;;;;;x
EVTDESCEMPEROR.9;A bard from Boeruine arrives in your court, telling you that the Archduke is pressing his rightful claim to the throne. He says his proven descent from the Roeles make him the only candidate.;;;;;;;;;;;;x
EVTDESCEMPEROR.10;The Chamberlain sends greetings, but advises you that you are not yet powerful or respected enough to be Emperor. If you gather more vassal dukes, he may reconsider.;;;;;;;;;;;;x
EVTDESCEMPEROR.11;The Chamberlain sends greetings, and advises you that he too wishes for the division to end. He will place the Imperial Crown on your head, if you promise to uphold the honor and dignity of the Empire.;;;;;;;;;;;;x
EVTDESCEMPEROR.12;This ruler has accepted your claim to the Throne, and will support you with their armies.;;;;;;;;;;;;x
EVTDESCEMPEROR.13;Word reaches your court that the Boeruines have been proclaimed the rightful heirs of the Anuirean Empire. These tidings surely mean war for any who would oppose them.;;;;;;;;;;;;x
EVTDESCEMPEROR.14;The time is ripe to proclaim a new Anuirean Emperor, that much almost all agree on. But for the nobles to unite under one banner, it would require an individual of incredible power and prestige to get the Chamberlain's blessing.;;;;;;;;;;;;x
EVTDESCEMPEROR.15;The first step towards becoming Emperor is to gather support. You must be independent and have at least 35 holdings in your realm. When you have this, you will receive a new event.;;;;;;;;;;;;x
EVTDESCEMPEROR.16;Your realm is of a size where people will take you as a serious bid for the Iron Throne. You can now spend gold or prestige to gain the support of neighboring dukes. If your realm reaches size 125, you can declare yourself emperor.;;;;;;;;;;;;x
EVTDESCEMPEROR.17;Your realm is of a size where people will take you as a serious bid for the Iron Throne. You gain a temporary King title, and you can now spend gold or prestige to gain the support of neighboring dukes.;;;;;;;;;;;;x
EVTDESCEMPEROR.18;You can spend either gold or political influence (prestige) to gain the support of the unaligned Dukes. It will cost either 2000 gold or 4000 prestige to attempt to sway someone to back you as Emperor.;;;;;;;;;;;;x
EVTDESCEMPEROR.19;An Imperial Claimant has sent an envoy, negotiating for your support. What do you tell him?;;;;;;;;;;;;x
EVTDESCEMPEROR.20;The envoy returns, and the Duke is willing to discuss it. What do you offer him? Gold, or try to convince him to simply do the right thing based on your obvious rightful claim and great respect the people have for you?;;;;;;;;;;;;x
EVTDESCEMPEROR.21;The envoy returns, with this message: 'Your claim is as laughable as you are, and I would rather have a goblin shit and fornicate on the Iron Throne than have you foul it with your presence.';;;;;;;;;;;;x
EVTDESCEMPEROR.22;The envoy returns, bearing a chest of gold that takes two strong men to carry. He smiles, and says: 'I trust this will put your concerns to rest?' ;;;;;;;;;;;;x
EVTDESCEMPEROR.23;The envoy returns, saying that the noble claimant will offer his protection and generosity as your liege lord, and restore the glory of Anuire. Nothing more substantial, like gold, however... ;;;;;;;;;;;;x
EVTDESCEMPEROR.24;The envoy returns, saying that the treacherous Duke kept the chest of gold, but withheld his support! This is an outrage! It demands to be answered!;;;;;;;;;;;;x
EVTDESCEMPEROR.25;Messengers bring word - this ruler has openly declared himself for one of the Claimants to the Iron Throne. The Anuirean Empire is one step closer to being reformed...;;;;;;;;;;;;x
EVTDESCEMPEROR.28;It is possible to spend 2500 gold to prepare a massive invasion of another of the human tribes of Cerilia. Do you wish to proceed?;;;;;;;;;;;;x
EVTDESCEMPEROR.29;It is possible to spend 2500 gold to prepare a massive invasion of another of the human tribes of Cerilia. Do you wish to proceed?;;;;;;;;;;;;x
EVTDESCHEALTH.0;You have reached the age where you can no longer have children.;;;;;;;;;;;;x
EVTDESCHEALTH.1;As an elf, your body needs a few decades to be fertile again each time you get pregnant.;;;;;;;;;;;;x
EVTDESCHEALTH.2;It has been several decades since your last child, you can now conceive again.;;;;;;;;;;;;x
EVTDESCHEALTH.3;You can feel that this will be your last child.;;;;;;;;;;;;x
EVTDESCHEALTH.4;You begin to feel old age approaching.;;;;;;;;;;;;x
EVTDESCHEALTH.5;Though part of a long-lived race, your time has finally come.;;;;;;;;;;;;x
EVTDESCHEALTH.6;The power of my blood has restored my body!;;;;;;;;;;;;x
EVTDESCHEALTH.7;Though part of a long-lived race, your time has finally come.;;;;;;;;;;;;x
EVTDESCHEALTH.8;You begin to feel old age approaching, despite the long life given by your bloodline.;;;;;;;;;;;;x
EVTDESCHEALTH.9;Though your bloodline powers have kept you alive decades longer than most other mortals, your time has finally come.;;;;;;;;;;;;x
EVTDESCLAHMIA.0;Over the years you have enslaved a number of men in your realm with your charm-gaze power. They form a fanatical unit of devoted worshippers who will fight for you without fear or hesitation.;;;;;;;;;;;;x
EVTDESCLAHMIA.1;As the daughter of a Lahmia, you begin to transform as you come of age...;;;;;;;;;;;;x
EVTDESCLEGENDARY.0;To truly become a legend, you will have to undertake a great quest. Which quest will you undertake?;;;;;;;;;;;;x
EVTDESCLEGENDARY.1;You travel for days, quick on the trail of a large twisted awnsheighleen that has been terrorising this region for years. It is a massive thing of fur, claws, and teeth like daggers. You are getting close...;;;;;;;;;;;;x
EVTDESCLEGENDARY.2;You charge the beast, catching it at unawares. With one swipe of its giant claw, it kills one of your companions, but you press on - with steel, stealth, magic, and faith, you slay the beast but the running battle took hours!;;;;;;;;;;;;x
EVTDESCLEGENDARY.3;This is truly a monster! It turns on you swiftly, cutting down one of your companions, and it roars and charges straight at you. It seems immune to your weapons and spells! You cannot hope to win here!;;;;;;;;;;;;x
EVTDESCMAGIAN.0;Over the years you have built up an army of undead. They mindlessly await your command.;;;;;;;;;;;;x
EVTDESCMISC_EVENTS_BR.2;This is invisible;;;;;;;;;;;;x
EVTDESCMISC_EVENTS_BR.3;This is invisible;;;;;;;;;;;;x
EVTDESCPIRATE.0;The pirates of the Zweilund Isles are at your command. The might fleet can raid up and down the coast, and so far, none have been able to stop you.;;;;;;;;;;;;x
EVTDESCPRIEST.0;You have sustained a grievous wound, but powerful - and expensive - clerical magic can restore you to full health once more. Do you want to contact a priest and pay for the healing? It will cost 200 gold.;;;;;;;;;;;;x
EVTDESCPRIEST.1;A member of your faith, having heard of your great power, begs you to heal him/her of a grievous injury. The ritual is long and expensive, but it can be done, if you are willing. You will be paid 200 gold.;;;;;;;;;;;;x
EVTDESCPRIEST.2;The priest agrees to heal you for a substantial donation, and gets to work on the ritual immediately. You feel your broken body enveloped in divine power, and soon, you are whole again!;;;;;;;;;;;;x
EVTDESCPRIEST.3;The priest refuses to heal you, citing some scripture that you have violated, and urges you to suffer for your sins with good grace.;;;;;;;;;;;;x
EVTDESCPRIEST.4;A member of another faith, having heard of your great power, begs you to heal him/her of a grievous injury. The ritual is long and expensive, but it can be done, if you are willing. You will be paid 200 gold.;;;;;;;;;;;;x
EVTDESCPRIEST.5;The priest is willing to heal you... but only if you first convert to their religion. What do you say?;;;;;;;;;;;;x
EVTDESCPRISONER.8;I'm a bastard;;;;;;;;;;;;x
EVTDESCPROVINCE.0;Level 0 province.;;;;;;;;;;;;x
EVTDESCPROVINCE.1;Level 1 province.;;;;;;;;;;;;x
EVTDESCPROVINCE.2;Level 2 province.;;;;;;;;;;;;x
EVTDESCPROVINCE.3;Level 3 province.;;;;;;;;;;;;x
EVTDESCPROVINCE.4;Level 4 province.;;;;;;;;;;;;x
EVTDESCPROVINCE.5;Level 5 province.;;;;;;;;;;;;x
EVTDESCPROVINCE.6;Level 6 province.;;;;;;;;;;;;x
EVTDESCPROVINCE.7;Level 7 province.;;;;;;;;;;;;x
EVTDESCPROVINCE.8;Level 8 province.;;;;;;;;;;;;x
EVTDESCPROVINCE.9;Level 9 province.;;;;;;;;;;;;x
EVTDESCPROVINCE.10;Level 10 province.;;;;;;;;;;;;x
EVTDESCRACETRAITS.0;not visible;;;;;;;;;;;;x
EVTDESCRACETRAITS.2;This character is an goblin;;;;;;;;;;;;x
EVTDESCRACETRAITS.3;This character is a orog;;;;;;;;;;;;x
EVTDESCRACETRAITS.4;This character is a gnoll;;;;;;;;;;;;x
EVTDESCRANDOM.0;A band of brigands has grown into a real threat in one of your provinces. From their secret lair, they strike out and make a mockery of your justice. What should be done?;;;;;;;;;;;;x
EVTDESCRANDOM.1;The adventurers return, having successfully dealt with the bandit threat! The peasants of the province hail them as heroes. What do you think?;;;;;;;;;;;;x
EVTDESCRANDOM.2;Your sources inform you that the adventurers heroically sought out the hidden bandit lair... yet a few days later, their bodies were found in the local village magistrate's garden!;;;;;;;;;;;;x
EVTDESCRANDOM.3;You set out, and soon you and your small company find the bandit lair. A major assault will alert them, and they'll flee. You'll have to go in with just the men you have...;;;;;;;;;;;;x
EVTDESCRANDOM.4;Your guards storm the enemy camp, and soon all you can hear are the screams of the dead and dying over the clash of steel. Finally, an hour later, the battered remnants of your men return - victorious!;;;;;;;;;;;;x
EVTDESCRANDOM.5;Your guards storm the enemy camp, and soon all you can hear are the screams of the dead and dying over the clash of steel. Finally, an hour later, their heads are thrown out of the gate, towards your direction.;;;;;;;;;;;;x
EVTDESCRANDOM.6;You charge the enemy camp, and soon all you can hear are the screams of the dead and dying over the clash of steel. Finally, an hour later, the last of the bandits lie dead. You stand over the corpse of their leader.;;;;;;;;;;;;x
EVTDESCRANDOM.7;Your storm the enemy camp, and screams of battle surround you. At a critical point, you face their leader, but he is too strong! Your men rush to your side, trying to pull you out.;;;;;;;;;;;;x
EVTDESCRANDOM.8;Your storm the enemy camp, and you bring them down with your stealth/steel/magic! Your men cheer to see such skill, and soon you stand over the corpse of their leader.;;;;;;;;;;;;x
EVTDESCRANDOM.9;Enraged, you decide to take on the brigands by yourself! Whether it'll be a show of magic, a brute force charge, or a stealthy campaign of assassination when darkness falls - they're going down!;;;;;;;;;;;;x
EVTDESCRANDOM.10;This was a bad idea! The bandits soon corner you, and the last thing you hear before the pommel of a sword hits your head is their leader shouting 'Take him alive men, he's worth money!' ;;;;;;;;;;;;x
EVTDESCRANDOM.11;Driven by rage at these insolent cut-throats, you go after them alone - two dozen of them fall before you, and soon you face their leader whose broken body lies before your righteous wrath! Victory!;;;;;;;;;;;;x
EVTDESCRANDOM.12;A group of outlaws have captured a noble, and offer to sell him to you for a small fee. He is surely worth more than that in ransom... or you could steal his bloodline if he has one?;;;;;;;;;;;;x
EVTDESCRANDOM.13;You pass out, and when you awake, a mage is opening a portal to a distant realm. You are thrown through it, and into a dark damp prison cell. Gods, where have you ended up?;;;;;;;;;;;;x
EVTDESCRANDOM.14;One day at a local noble's birthday celebration, the alarm bells of your castle suddenly ring. The bard takes off her mask, yells 'Thank you for the gold!' and then puts on a ring and turns invisible while laughing at you. ;;;;;;;;;;;;x
EVTDESCRANDOM.15;Your men spring into action, seal the castle, and catch up with the adventurers who helped you with the bandits just as they are trying to escape through the sewers. They are quickly thrown into the dungeon. The bard escaped, however.;;;;;;;;;;;;x
EVTDESCRANDOM.16;In the confusion following their daring daylight heist of your treasury during a major celebration, the adventurers manage to escape. Your guard captain swears they must have used powerful magic to enter your vaults.;;;;;;;;;;;;x
EVTDESCRAVEN.0;You have steadily built up a powerful personal army, and soon, your plans for conquest can be set in motion. ;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.0;It will take some time to prepare the spell, but you can spend regency and gold to cast realm war magic spells. Which do you wish to cast?;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.1;If you have enough gold and regency - and magical skill - you can cast certain spells that aid you in battles. What spell do you wish to prepare?;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.2;The spell is prepared. When engaged in a battle, you can unleash its full fury upon the enemy and there is no mage in all of Cerilia that will be able to dispel it on such short notice.;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.3;If you have enough gold and regency - and magical skill - you can cast certain spells that either aid you in battles, or ravage entire provinces of the enemy across vast distances. What do you wish to prepare?;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.4;If you have enough gold and regency and magical skill - you can cast certain spells that either aid you in battles, or ravage entire provinces of the enemy across vast distances. What do you wish to prepare?;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.5;Your preparations for the death-plague spell is ready. Which enemy province shall suffer this terrible doom?;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.6;Your preparations for the death-plague spell is ready. Which enemy provinces shall suffer this terrible doom? Do not cast on a neighboring province, as it will spill over into your realm.;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.7;An enemy magic user has cast a death plague on one of your provinces! Unless dispelled, these typically last for half a decade, and will decimate the population!;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.8;Subversion spells stir the enemy populace to revolt and rebellion. Their impact depends on how powerful a spell you are capable of casting.;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.9;Your preparations for the subversion spell are ready. Which enemy province shall you stir to rebellion?;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.10;Your preparations for the subversion spell are ready. Which enemy provinces shall be stirred to rebellion? Do not cast on a neighboring province, as it will spill over into your realm.;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.11;Your preparations for the subversion spell are ready. Which enemy provinces shall be stirred to rebellion? Do not cast on a neighboring province, as it will spill over into your realm.;;;;;;;;;;;;x
EVTDESCREALMBATTLEMAGIC.12;An enemy magic user has cast a subversion spell on one of your provinces! Already angry peasants have been seen congregating and waving pitchforks while cursing your name!;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.0;It will take some time to prepare the spell, but you can spend regency and treasury to cast realm priest spells if you have enough of both. Which do you wish to cast?;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.1;It will take some time to prepare the spell, you can expend regency to ward a province. Warded provinces can still get attacked by enemy spells, but the effects will disappear in a week or two.;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.2;Your province ward spell is ready. It will dispel active enemy spells within a week or two.;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.3;Your province ward spell is ready to cast on a region. It will dispel active enemy spells within a week or two.;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.4;It will take some time to prepare the spell, you can expend regency to summon a unit.;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.5;Your raise zombie spell is ready.;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.6;Your raise skeleton spell is ready.;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.7;Your raise undead cavalry spell is ready.;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.8;Your summon lesser daemons spell is ready.;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.9;It will take some time to prepare the spell, you can expend regency to bless a province. Blessings last five years, and give increased taxes and reduced revolt risk.;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.10;Your province bless spell is ready. It will bless a province for five years, giving extra income and lower revolt risk.;;;;;;;;;;;;x
EVTDESCREALMPRIESTMAGIC.11;Your regional bless spell is ready. It will bless a province for five years, giving extra income and lower revolt risk.;;;;;;;;;;;;x
EVTDESCREALMSPELL.0;It will take some time to prepare the spell, but you or your court mage can spend regency and treasury to cast realm magic spells if you have enough of both. Which do you wish to cast?;;;;;;;;;;;;x
EVTDESCREALMSPELL.1;It will take some time to prepare the spell, you can expend regency to transmute lead into gold. The greater version takes five months to cost.;;;;;;;;;;;;x
EVTDESCREALMSPELL.2;Your lesser alchemy spell is ready.;;;;;;;;;;;;x
EVTDESCREALMSPELL.3;It will take some time to prepare the spell, you can expend regency to summon a unit.;;;;;;;;;;;;x
EVTDESCREALMSPELL.4;Your raise zombie spell is ready.;;;;;;;;;;;;x
EVTDESCREALMSPELL.5;Your raise skeleton spell is ready.;;;;;;;;;;;;x
EVTDESCREALMSPELL.6;Your raise undead cavalry spell is ready.;;;;;;;;;;;;x
EVTDESCREALMSPELL.7;Your summon lesser daemons spell is ready.;;;;;;;;;;;;x
EVTDESCREALMSPELL.8;It will take some time to prepare the spell, you can expend regency to ward a province. Warded provinces can still get attacked by enemy spells, but the effects will disappear in a week or two.;;;;;;;;;;;;x
EVTDESCREALMSPELL.9;Your province ward spell is ready. It will dispel active enemy spells within a week or two.;;;;;;;;;;;;x
EVTDESCREALMSPELL.10;Your province ward spell is ready to cast on a region. It will dispel active enemy spells within a week or two.;;;;;;;;;;;;x
EVTDESCREALMSPELL.11;Your magical ward spell is working, and is dispelling the enemy effects. The ward itself is being consumed in the process, however.;;;;;;;;;;;;x
EVTDESCREALMSPELL.12;Your greater alchemy spell is ready.;;;;;;;;;;;;x
EVTDESCRELIGION.1;You can freely choose to follow any religion you like. But be careful - your vassals or liege may not approve... and you can only do it once via this menu per ruler.;;;;;;;;;;;;x
EVTDESCRELIGION.2;You can freely choose to follow any religion you like. But be careful - your vassals or liege may not approve...;;;;;;;;;;;;x
EVTDESCRELIGION.3;You can freely choose to follow any religion you like. But be careful - your vassals or liege may not approve...;;;;;;;;;;;;x
EVTDESCRELIGION.4;You can freely choose to follow any religion you like. But be careful - your vassals or liege may not approve...;;;;;;;;;;;;x
EVTDESCRELIGION.5;You can freely choose to follow any religion you like. But be careful - your vassals or liege may not approve...;;;;;;;;;;;;x
EVTDESCRELIGION.6;You can freely choose to follow any religion you like. But be careful - your vassals or liege may not approve...;;;;;;;;;;;;x
EVTDESCSERPENT.0;For decades you have built up your forces, and soon you will be ready to unleash them. The Sons of the Serpent have also completed your order to build a mighty invasion fleet. ;;;;;;;;;;;;x
EVTDESCSERPENT.1;As the child of the Serpent with a strong bloodline of Azrai, you begin to transform as you come of age...;;;;;;;;;;;;x
EVTDESCSORCERER.0;One of your parents had sorcerous powers, and there is a chance that you have inherited this from them.;;;;;;;;;;;;x
EVTDESCSPHINX.0;Over the years you managed to gather a large for of great cats - pumas, lions, and panthers. Some are semi-intelligent, and they form a powerful force at your command.;;;;;;;;;;;;x
EVTDESCSPIDER.0;For decades you have built up your forces. Anyone foolish to trespass into your lands will face a mighty force of goblins - and more terrifying - hundreds of the horse-sized spiders that you also command. ;;;;;;;;;;;;x
EVTDESCSTEALING.0;One or more of your prisoners have magic items of great power. Do you want to simply steal these items from them and claim them as your own?;;;;;;;;;;;;x
EVTDESCSTEALING.1;On being imprisoned, your gear was taken from you. One day, the jailer cruelly informs you that his lord has seized all your magical items as his own. Laughing, he tells you that your life might be the next to be seized.;;;;;;;;;;;;x
EVTDESCSUCCUBUS.0;As the daughter of a succubus, you begin to transform as you come of age, growing horns, wings, and a demonic temperament.;;;;;;;;;;;;x
EVTDESCSUCCUBUS.1;There is a man in the realm whom you desire - he would make a fine new mate, and you think you could arrange it so that he becomes yours. What will you do?;;;;;;;;;;;;x
EVTDESCSUCCUBUS.2;Princess Darnae has sent her guards for you - she aims to take you as a consort! You've heard rumors that they don't last very long... what do you do?;;;;;;;;;;;;x
EVTDESCSUCCUBUS.3;Princess Darnae has captured one of your courtiers, and he has managed to get word to you that he desperately needs your help to secure his freedom! What do you do? If the rumors are true, being her consort is a death-sentence.;;;;;;;;;;;;x
EVTDESCSUCCUBUS.5;The target of your affections seems to have accepted his fate. He should cause you no trouble.;;;;;;;;;;;;x
EVTDESCSUCCUBUS.6;Princess Darnae has captured a noble and taken him as consort, and his liege requests that you help secure his release! What do you do? If the rumors are true, being her consort is a death-sentence.;;;;;;;;;;;;x
EVTDESCSUCCUBUS.7;You have not seen your consort in some time. Perhaps it is time to send for him?;;;;;;;;;;;;x
EVTDESCSUCCUBUS.8;Princess Darnae summons you to her chambers, but every time she does, you feel your life force getting a little weaker. Will this be the day you die?;;;;;;;;;;;;x
